t_h,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,xmv_12,operator_phase
12.684,0.249347,3680.782706,4490.463416,9.380407,26.981959,42.203112,2699.523855,73.01091,120.409023,0.328445,80.255967,49.704846,2628.042785,25.525156,50.604976,3095.974289,22.673167,65.862352,231.358894,341.28747,94.591456,77.282168,32.015114,9.014979,26.469541,6.861733,18.66258,1.741416,32.823522,14.228531,23.330609,1.254268,18.434663,2.309589,4.890679,2.249292,0.029095,0.805077,0.098934,54.670189,44.568695,63.05263,53.979707,24.643558,61.301921,22.21,39.512386,37.804846,47.104976,47.445735,41.105813,18.113491,50.0,Stable
12.698,0.251759,3632.677083,4486.379745,9.325163,27.070035,42.311801,2698.914121,72.936404,120.421668,0.33359,80.258525,49.610219,2628.201876,25.083222,50.068793,3095.996879,23.164031,65.868413,230.8987,341.272438,94.581337,77.292648,32.015114,9.014979,26.469541,6.861733,18.66258,1.741416,32.823522,14.228531,23.330609,1.254268,18.434663,2.309589,4.890679,2.249292,0.029095,0.805077,0.098934,54.670189,44.568695,63.05263,53.979707,24.643558,61.301921,22.21,39.451412,37.710219,46.568793,47.445735,41.105813,18.113491,50.0,Stable
12.712,0.249522,3687.696331,4508.857258,9.218832,26.647448,42.407576,2699.249302,73.380918,120.418184,0.334943,80.265355,48.937547,2627.974329,25.202053,50.748769,3095.400105,22.758278,65.876698,231.867466,341.240122,94.589298,77.286936,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.029095,0.805077,0.098934,54.670189,44.568695,63.05263,53.979707,24.643558,61.301921,22.21,39.48493,37.037547,47.248769,47.445735,41.105813,18.113491,50.0,Stable
12.726,0.250469,3659.919392,4497.784496,9.311919,26.996129,41.909989,2699.06563,72.075468,120.432554,0.32921,80.258917,49.222215,2628.296926,25.917323,49.060725,3096.042973,23.035004,65.879722,228.947112,341.367084,94.625804,77.285472,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.029095,0.805077,0.098934,54.670189,44.568695,63.05263,53.979707,24.643558,61.301921,22.21,39.466563,37.322215,45.560725,47.445735,41.105813,18.113491,50.0,Stable
12.74,0.251286,3670.972531,4523.514469,9.37693,27.043221,42.401697,2699.196667,72.771048,120.417396,0.332916,80.257389,52.165948,2628.100671,25.286589,51.539224,3095.979681,23.56649,65.871257,229.425416,341.447861,94.589351,77.283705,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.029095,0.805077,0.098934,54.670189,44.568695,63.05263,53.979707,24.643558,61.301921,22.21,39.479667,40.265948,48.039224,47.445735,41.105813,18.113491,50.0,Stable
12.754,0.250272,3662.852385,4500.776851,9.301105,26.716778,42.481838,2698.621129,72.477701,120.392156,0.331235,80.258103,48.863681,2628.023878,24.325551,51.665189,3095.698343,22.629468,65.851025,229.252367,341.230429,94.60425,77.298379,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.422113,36.963681,48.165189,47.445735,41.105813,18.113491,50.0,Stable
12.767,0.250164,3646.711238,4537.723892,9.363858,26.781708,42.113741,2698.716001,72.740406,120.4226,0.328705,80.267429,49.506986,2627.547919,24.891285,49.585974,3095.754467,23.050203,65.885159,229.272239,341.73379,94.618211,77.2984,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.4316,37.606986,46.085974,47.445735,41.105813,18.113491,50.0,Stable
12.781,0.251211,3661.37778,4527.157356,9.373379,26.848754,42.005567,2699.21355,72.413849,120.439365,0.332633,80.260778,50.768967,2627.503069,24.935204,51.15966,3095.88491,23.082469,65.87895,229.612374,340.952083,94.612623,77.300711,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.481355,38.868967,47.65966,47.445735,41.105813,18.113491,50.0,Stable
12.795,0.251472,3691.53065,4508.362304,9.31498,27.081411,41.9891,2698.879651,72.688591,120.430333,0.330072,80.26232,48.756751,2628.368014,25.326061,50.132262,3095.605195,22.891493,65.87633,228.643173,341.531043,94.598608,77.29975,32.220047,9.096407,26.109424,6.872437,19.164698,1.727618,32.834707,14.425623,24.029725,1.308941,18.080546,2.351988,4.837407,2.28546,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.447965,36.856751,46.632262,47.445735,41.105813,18.113491,50.0,Stable
12.809,0.251301,3663.880663,4474.672444,9.333468,26.80152,42.241383,2700.090724,72.842115,120.425994,0.328847,80.263917,51.021539,2628.245452,24.68013,51.774659,3095.434424,23.019164,65.874634,229.201391,340.915974,94.598941,77.30085,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.569072,39.121539,48.274659,47.445735,41.105813,18.113491,50.0,Stable
12.823,0.250517,3690.840906,4513.291699,9.374599,26.942415,42.54322,2699.08708,73.343366,120.430324,0.331009,80.238815,49.42626,2627.833299,24.39322,49.046772,3095.364362,22.988678,65.868291,231.631305,341.277346,94.593015,77.303662,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.468708,37.52626,45.546772,47.445735,41.105813,18.113491,50.0,Stable
12.837,0.251009,3647.224977,4493.494938,9.308747,26.784398,41.935408,2699.23763,72.555207,120.425819,0.331358,80.258513,52.77808,2628.219805,25.456279,49.44433,3095.868238,22.789188,65.867593,228.979338,341.235876,94.595849,77.31539,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.483763,40.87808,45.94433,47.445735,41.105813,18.113491,50.0,Stable
12.85,0.250505,3668.697721,4513.10006,9.335847,26.764142,42.468183,2698.994004,72.377409,120.413226,0.328388,80.274411,48.580351,2628.42036,24.953183,49.954076,3096.123373,22.854462,65.878341,231.041168,341.161233,94.596244,77.301659,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.4594,36.680351,46.454076,47.445735,41.105813,18.113491,50.0,Stable
12.864,0.249014,3652.896264,4546.961133,9.432755,26.666579,42.368486,2699.536671,73.387332,120.433433,0.33335,80.26243,49.878937,2627.681424,24.793399,49.056433,3095.707011,22.044931,65.875729,231.663209,341.442318,94.594708,77.301034,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.513667,37.978937,45.556433,47.445735,41.105813,18.113491,50.0,Stable
12.878,0.249671,3663.53975,4500.757557,9.318125,26.869258,42.474408,2699.141351,72.321042,120.422591,0.333036,80.2769,48.660977,2628.372312,24.666551,50.409896,3095.488536,22.867213,65.880979,231.762656,341.595609,94.601166,77.296173,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.474135,36.760977,46.909896,47.445735,41.105813,18.113491,50.0,Stable
12.892,0.250528,3671.282846,4548.29031,9.275126,26.741491,42.376909,2699.148465,73.063859,120.426467,0.331002,80.246191,50.284568,2628.048758,24.513091,49.44599,3095.840874,22.851755,65.860564,231.884894,341.187362,94.598669,77.309076,32.285346,9.04805,26.247816,6.810919,18.599149,1.696064,33.015869,14.213523,23.568442,1.191841,18.185905,2.28523,4.821399,2.282988,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.474847,38.384568,45.94599,47.445735,41.105813,18.113491,50.0,Stable
12.906,0.25049,3648.239355,4482.763163,9.329216,27.125114,42.560565,2698.737337,73.169849,120.421178,0.330391,80.258141,50.30171,2628.014188,25.305803,49.448532,3095.865796,23.246376,65.853991,229.321399,341.573793,94.591955,77.284486,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.433734,38.40171,45.948532,47.445735,41.105813,18.113491,50.0,Stable
12.92,0.253095,3670.013639,4503.520343,9.403269,26.857943,42.174091,2699.106295,72.222721,120.415602,0.332493,80.261538,50.648567,2628.239185,25.213745,50.941751,3095.931734,22.443422,65.860501,228.590144,341.300037,94.615168,77.294774,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.470629,38.748567,47.441751,47.445735,41.105813,18.113491,50.0,Stable
12.934,0.252177,3639.809408,4522.279475,9.300124,26.944391,42.374328,2699.382319,72.348036,120.424858,0.331997,80.258742,51.804273,2628.53186,25.331344,49.355134,3096.167673,22.982089,65.846651,227.460111,341.468879,94.61341,77.290559,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.498232,39.904273,45.855134,47.445735,41.105813,18.113491,50.0,Stable
12.947,0.251226,3680.642191,4503.541617,9.372548,26.826691,42.550334,2699.493082,72.729005,120.415194,0.330831,80.250631,49.195924,2627.890773,25.407893,49.600758,3095.584248,23.091176,65.880038,229.706435,341.431063,94.582548,77.302044,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.509308,37.295924,46.100758,47.445735,41.105813,18.113491,50.0,Stable
12.961,0.24872,3668.077608,4503.813445,9.33012,26.545974,42.528695,2699.069961,73.946986,120.431437,0.332103,80.259302,50.500786,2628.519142,25.088236,50.597431,3095.844764,22.586848,65.864447,229.768222,341.620366,94.610981,77.286067,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.466996,38.600786,47.097431,47.445735,41.105813,18.113491,50.0,Stable
12.975,0.252441,3659.784509,4504.837226,9.416746,26.630494,42.28431,2699.12395,73.298854,120.413162,0.332475,80.260978,50.778906,2627.67697,25.590599,49.714395,3096.007165,23.179006,65.867796,228.438091,341.467362,94.605693,77.266839,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.472395,38.878906,46.214395,47.445735,41.105813,18.113491,50.0,Stable
12.989,0.252491,3651.262895,4479.11296,9.369924,27.24249,42.180491,2699.661565,72.66029,120.42845,0.331761,80.245856,48.726902,2628.082647,25.710266,50.715702,3096.327181,22.469563,65.88042,230.009482,341.528074,94.604184,77.281858,31.506984,9.211236,25.990671,6.76437,18.477277,1.71655,33.12255,14.0683,24.055083,1.300527,18.563052,2.334384,4.860595,2.283763,0.007333,0.809694,0.085536,53.606246,43.325009,63.05263,53.979707,24.643558,61.301921,22.21,39.526157,36.826902,47.215702,47.445735,41.105813,18.113491,50.0,Stable
13.003,0.250352,3636.46205,4534.879689,9.223461,27.26139,42.103535,2699.013873,72.133679,120.438022,0.33072,80.254022,48.045703,2628.164229,25.332579,50.833982,3095.650794,23.34423,65.865768,230.344012,341.093021,94.601321,77.294765,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.461387,36.145703,47.333982,47.445735,41.105813,18.113491,50.0,Stable
13.017,0.250422,3663.943349,4507.304519,9.392214,26.813967,42.290007,2698.946849,72.417803,120.404846,0.333511,80.251563,49.826714,2628.284983,24.543953,48.753111,3095.692703,23.023336,65.873076,229.485233,341.364009,94.603099,77.299325,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.454685,37.926714,45.253111,47.445735,41.105813,18.113491,50.0,Stable
13.03,0.249671,3638.729771,4480.965611,9.279085,26.944855,42.109147,2699.013263,72.832961,120.419598,0.332229,80.257321,49.308721,2628.259109,24.534724,51.035035,3096.167304,22.660594,65.866355,230.275579,341.361529,94.576695,77.307105,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.461326,37.408721,47.535035,47.445735,41.105813,18.113491,50.0,Stable
13.044,0.252286,3676.381181,4503.061696,9.292044,27.178946,42.040571,2699.589934,72.759584,120.430065,0.330593,80.247142,51.009953,2627.915567,25.230752,50.411037,3096.026179,23.329168,65.867995,231.631785,341.526192,94.607358,77.301281,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.518993,39.109953,46.911037,47.445735,41.105813,18.113491,50.0,Stable
13.058,0.250588,3668.255487,4538.673138,9.366964,27.214024,42.196279,2699.239695,73.223845,120.412134,0.333425,80.266641,50.561856,2628.425343,24.660152,52.402553,3096.131079,22.747919,65.8736,228.144796,341.416202,94.586315,77.307101,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.483969,38.661856,48.902553,47.445735,41.105813,18.113491,50.0,Stable
13.072,0.251366,3643.553621,4493.868565,9.484902,26.971306,42.487701,2699.138372,72.899266,120.41581,0.329764,80.26004,50.115818,2628.232329,24.686551,49.332449,3096.087108,22.696689,65.851662,228.797347,341.127226,94.594031,77.291837,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.473837,38.215818,45.832449,47.445735,41.105813,18.113491,50.0,Stable
13.086,0.25132,3678.775583,4506.147976,9.308357,26.69151,42.128987,2698.764934,72.910486,120.423363,0.333772,80.249935,50.906484,2628.602979,24.749532,49.59089,3096.313498,22.891579,65.875673,230.420276,341.699906,94.593008,77.307989,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.436493,39.006484,46.09089,47.445735,41.105813,18.113491,50.0,Stable
13.1,0.250751,3670.421373,4537.011372,9.39983,27.039478,41.797938,2699.191466,72.884227,120.408525,0.330464,80.262809,49.100845,2628.236792,24.991457,49.446465,3096.334308,23.104141,65.862197,228.673761,341.390193,94.605744,77.288058,32.452801,9.067252,26.453276,6.79288,18.460661,1.686916,32.858432,14.240013,24.107439,1.346383,18.725909,2.323939,4.94747,2.270336,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.479147,37.200845,45.946465,47.445735,41.105813,18.113491,50.0,Stable
13.114,0.249144,3649.892998,4485.949045,9.458827,27.323903,42.387376,2699.483506,73.194505,120.427564,0.331719,80.257267,50.749722,2627.941389,25.35147,51.159611,3096.113203,22.68644,65.876075,227.543929,341.225702,94.598068,77.29035,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.508351,38.849722,47.659611,47.445735,41.105813,18.113491,50.0,Stable
13.127,0.251539,3653.410786,4527.115079,9.315837,26.920509,42.450167,2699.451342,72.75578,120.455868,0.333873,80.251038,50.181086,2628.771761,25.091401,50.799597,3095.743553,23.516169,65.880454,227.023696,341.071186,94.58219,77.289339,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.505134,38.281086,47.299597,47.445735,41.105813,18.113491,50.0,Stable
13.141,0.250785,3660.778219,4515.64982,9.292037,27.219768,42.176326,2698.875256,72.237923,120.427237,0.33288,80.261364,51.220258,2628.368762,24.528653,48.702647,3096.400527,23.304486,65.883577,229.274974,341.205566,94.595664,77.277303,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.447526,39.320258,45.202647,47.445735,41.105813,18.113491,50.0,Stable
13.155,0.253304,3702.41908,4494.065324,9.345786,26.832741,42.056212,2699.27211,73.861455,120.41994,0.331926,80.273611,50.928873,2628.233636,25.135333,50.184917,3095.77345,22.523749,65.855769,229.670893,341.374133,94.607189,77.292026,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.487211,39.028873,46.684917,47.445735,41.105813,18.113491,50.0,Stable
13.169,0.252069,3651.297736,4508.784384,9.415997,26.686667,42.688303,2699.596652,73.274555,120.426735,0.329452,80.261552,50.737447,2628.134333,25.033952,49.517549,3096.184745,22.808305,65.889771,228.035875,341.221863,94.610372,77.306789,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.519665,38.837447,46.017549,47.445735,41.105813,18.113491,50.0,Stable
13.183,0.251107,3667.684875,4521.421141,9.287243,27.177148,42.346235,2699.81765,72.091323,120.418974,0.331223,80.260894,50.280902,2628.578035,25.568791,51.452357,3095.976181,22.589979,65.882527,229.110292,341.548638,94.603185,77.312463,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.541765,38.380902,47.952357,47.445735,41.105813,18.113491,50.0,Stable
13.197,0.249671,3653.046622,4505.419226,9.401995,26.821251,42.312493,2699.670546,72.43657,120.440649,0.330513,80.259268,48.108269,2628.412618,24.425244,51.524804,3096.16099,23.038708,65.873503,229.563921,341.999516,94.601418,77.310275,31.974628,9.115667,26.092154,6.820692,18.423113,1.694138,32.552767,14.272013,23.607879,1.3023,18.177484,2.379075,4.808145,2.26234,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.527055,36.208269,48.024804,47.445735,41.105813,18.113491,50.0,Stable
13.21,0.251357,3664.72757,4493.823549,9.40376,26.826757,42.557763,2699.542695,71.900712,120.416723,0.331812,80.273303,48.553287,2628.197866,25.692241,50.42171,3095.407719,22.743015,65.875949,229.900033,341.736407,94.589185,77.308355,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.514269,36.653287,46.92171,47.445735,41.105813,18.113491,50.0,Stable
13.224,0.250251,3668.996788,4548.926858,9.33451,26.841973,42.357433,2699.709672,72.612283,120.446311,0.331311,80.254492,49.037988,2628.170408,24.684568,48.641929,3096.186351,22.862284,65.873819,227.35138,341.391288,94.587121,77.304875,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.530967,37.137988,45.141929,47.445735,41.105813,18.113491,50.0,Stable
13.238,0.248407,3647.303116,4504.578996,9.372827,26.96589,42.105203,2699.453409,72.992774,120.422993,0.33184,80.263183,50.063686,2627.795909,24.383411,48.878373,3095.979834,22.838684,65.864151,229.670765,341.223424,94.59829,77.306346,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.0264,0.811164,0.096984,53.49284,42.923035,63.05263,53.979707,24.643558,61.301921,22.21,39.505341,38.163686,45.378373,47.445735,41.105813,18.113491,50.0,Stable
13.252,0.250951,3689.252826,4447.092846,9.39192,26.546593,42.678356,2699.05116,72.645188,120.407732,0.33675,80.253915,51.675093,2627.686144,24.579062,50.959425,3095.578994,22.787807,65.85,228.738836,341.24006,94.613955,77.298892,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.465116,39.775093,47.459425,47.445735,41.105813,18.113491,50.0,Stable
13.266,0.249195,3704.50288,4506.228504,9.26909,26.870558,42.256032,2699.142124,72.670401,120.441671,0.335943,80.244917,49.203796,2627.700285,24.356886,50.194057,3095.907665,22.050956,65.873896,228.166716,341.530467,94.588314,77.292724,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.474212,37.303796,46.694057,47.445735,41.105813,18.113491,50.0,Stable
13.28,0.249949,3657.088923,4525.099136,9.407333,26.668612,42.645582,2699.220619,73.07556,120.416243,0.333795,80.262099,49.352245,2627.839167,24.609013,49.491675,3095.833639,22.916263,65.883153,227.899348,341.876272,94.595715,77.302212,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.482062,37.452245,45.991675,47.445735,41.105813,18.113491,50.0,Stable
13.294,0.249158,3635.192965,4524.8451,9.265292,26.81925,42.112443,2698.994851,72.732675,120.426384,0.332634,80.251034,50.524842,2628.271828,24.716804,49.649205,3095.154984,23.058971,65.880303,229.903868,341.677234,94.584815,77.28421,32.265479,9.200914,26.181735,6.846403,18.981207,1.691103,32.603854,14.320411,24.029887,1.134669,18.163725,2.302984,4.914003,2.381394,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.459485,38.624842,46.149205,47.445735,41.105813,18.113491,50.0,Stable
13.307,0.249395,3659.265684,4503.092034,9.384329,26.65799,42.391022,2699.625913,73.402593,120.414348,0.329308,80.236253,49.339719,2628.727448,24.661018,49.625538,3095.434252,23.183735,65.863282,231.659598,341.393548,94.593858,77.293128,32.088943,9.131047,26.175949,6.921743,18.498766,1.689375,32.607787,14.142919,23.490341,1.341281,18.458081,2.328447,4.924365,2.364948,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.522591,37.439719,46.125538,47.445735,41.105813,18.113491,50.0,Stable
13.321,0.24974,3677.146826,4496.067734,9.286959,27.064644,42.164618,2699.041082,73.501868,120.416025,0.331995,80.259239,51.881103,2627.82407,25.637553,50.371938,3096.104858,22.924383,65.872897,228.09472,341.159908,94.600779,77.309334,32.088943,9.131047,26.175949,6.921743,18.498766,1.689375,32.607787,14.142919,23.490341,1.341281,18.458081,2.328447,4.924365,2.364948,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.464108,39.981103,46.871938,47.445735,41.105813,18.113491,50.0,Stable
13.335,0.248211,3667.201795,4504.877419,9.401357,26.480589,42.148439,2698.595895,72.50142,120.424366,0.330621,80.262636,50.74607,2628.215871,24.865454,49.531702,3095.562005,23.008611,65.851137,230.234379,341.028872,94.590209,77.298206,32.088943,9.131047,26.175949,6.921743,18.498766,1.689375,32.607787,14.142919,23.490341,1.341281,18.458081,2.328447,4.924365,2.364948,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.41959,38.84607,46.031702,47.445735,41.105813,18.113491,50.0,Stable
13.349,0.251108,3651.930593,4535.021088,9.290022,26.944494,42.609647,2698.852694,72.024641,120.430731,0.332055,80.264613,49.282785,2627.749092,24.810313,51.189217,3096.2065,23.264153,65.865479,229.199834,341.247973,94.594649,77.302244,32.088943,9.131047,26.175949,6.921743,18.498766,1.689375,32.607787,14.142919,23.490341,1.341281,18.458081,2.328447,4.924365,2.364948,0.015797,0.826204,0.10164,53.560602,44.016359,63.05263,53.979707,24.643558,61.301921,22.21,39.445269,37.382785,47.689217,47.445735,41.105813,18.113491,50.0,Stable
